BGC,Period,SMR_text,SMR,AET_PET,Pl,Sx,Fd,Bl,Cw,Hw,Lw,Py,Ac,At
ESSFmw2,1981-2010,mesic,4,0.995230547,L,L,L,L,L,L,L,L,L,L
ESSFmw2,1981-2010,subhygric,5,0.99992227,L,L,L,L,L,L,L,L,L,L
ESSFmw2,1981-2010,submesic,3,0.987279784,L,L,L,L,L,L,L,L,M,L
ESSFmw2,1981-2010,subxeric,2,0.9810797,L,L,L,L,L,L,L,L,M,L
ESSFmw2,1981-2010,xeric,1,0.970566865,L,L,L,L,L,L,L,L,M,L
ESSFmw2,2020,mesic,4,0.965078756,L,L,L,L,L,L,L,L,M,L
ESSFmw2,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmw2,2020,submesic,3,0.942498134,L,L,L,L,L,L,L,L,H,L
ESSFmw2,2020,subxeric,2,0.927787683,L,L,L,M,L,L,L,L,H,L
ESSFmw2,2020,xeric,1,0.904652636,L,L,L,M,L,L,L,L,H,L
ESSFmw2,2050,mesic,4,0.932233134,L,L,L,L,L,L,L,L,H,L
ESSFmw2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmw2,2050,submesic,3,0.895191807,L,M,L,M,L,L,L,L,VH,L
ESSFmw2,2050,subxeric,2,0.873071197,L,M,L,H,L,L,L,L,VH,L
ESSFmw2,2050,xeric,1,0.841662967,L,H,L,H,L,M,L,L,VH,L
ESSFmw2,2080,mesic,4,0.897847383,L,M,L,M,L,L,L,L,VH,L
ESSFmw2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmw2,2080,submesic,3,0.857103959,L,M,L,H,L,L,L,L,VH,L
ESSFmw2,2080,subxeric,2,0.835001068,L,H,L,H,L,M,L,L,VH,L
ESSFmw2,2080,xeric,1,0.801138125,M,H,L,VH,M,M,L,L,VH,M
ESSFmwp,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1961-1990,submesic,3,0.999862659,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1961-1990,subxeric,2,0.999629807,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1961-1990,xeric,1,0.998963539,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1971-2000,submesic,3,0.999856793,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1971-2000,subxeric,2,0.999467083,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1971-2000,xeric,1,0.998680407,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1981-2010,mesic,4,0.999993965,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1981-2010,submesic,3,0.999732277,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1981-2010,subxeric,2,0.999228641,L,L,L,L,L,L,L,L,L,L
ESSFmwp,1981-2010,xeric,1,0.998116224,L,L,L,L,L,L,L,L,L,L
ESSFmwp,2020,mesic,4,0.993783885,L,L,L,L,L,L,L,L,L,L
ESSFmwp,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,2020,submesic,3,0.980988403,L,L,L,L,L,L,L,L,M,L
ESSFmwp,2020,subxeric,2,0.971008111,L,L,L,L,L,L,L,L,M,L
ESSFmwp,2020,xeric,1,0.955861745,L,L,L,L,L,L,L,L,M,L
ESSFmwp,2050,mesic,4,0.97589073,L,L,L,L,L,L,L,L,M,L
ESSFmwp,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,2050,submesic,3,0.94690855,L,L,L,L,L,L,L,L,H,L
ESSFmwp,2050,subxeric,2,0.927548967,L,L,L,M,L,L,L,L,H,L
ESSFmwp,2050,xeric,1,0.90048587,L,L,L,M,L,L,L,L,H,L
ESSFmwp,2080,mesic,4,0.949312436,L,L,L,L,L,L,L,L,H,L
ESSFmwp,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmwp,2080,submesic,3,0.911242338,L,L,L,M,L,L,L,L,H,L
ESSFmwp,2080,subxeric,2,0.889832247,L,M,L,M,L,L,L,L,VH,L
ESSFmwp,2080,xeric,1,0.860413701,L,M,L,H,L,L,L,L,VH,L
ESSFmww,1961-1990,mesic,4,0.999305219,L,L,L,L,L,L,L,L,L,L
ESSFmww,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmww,1961-1990,submesic,3,0.99635841,L,L,L,L,L,L,L,L,L,L
ESSFmww,1961-1990,subxeric,2,0.99395399,L,L,L,L,L,L,L,L,L,L
ESSFmww,1961-1990,xeric,1,0.988697736,L,L,L,L,L,L,L,L,M,L
ESSFmww,1971-2000,mesic,4,0.998942689,L,L,L,L,L,L,L,L,L,L
ESSFmww,1971-2000,subhygric,5,0.999960951,L,L,L,L,L,L,L,L,L,L
ESSFmww,1971-2000,submesic,3,0.995336242,L,L,L,L,L,L,L,L,L,L
ESSFmww,1971-2000,subxeric,2,0.992156557,L,L,L,L,L,L,L,L,L,L
ESSFmww,1971-2000,xeric,1,0.986652401,L,L,L,L,L,L,L,L,M,L
ESSFmww,1981-2010,mesic,4,0.998518719,L,L,L,L,L,L,L,L,L,L
ESSFmww,1981-2010,subhygric,5,0.999960951,L,L,L,L,L,L,L,L,L,L
ESSFmww,1981-2010,submesic,3,0.99401928,L,L,L,L,L,L,L,L,L,L
ESSFmww,1981-2010,subxeric,2,0.990019148,L,L,L,L,L,L,L,L,L,L
ESSFmww,1981-2010,xeric,1,0.983116979,L,L,L,L,L,L,L,L,M,L
ESSFmww,2020,mesic,4,0.980269345,L,L,L,L,L,L,L,L,M,L
ESSFmww,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmww,2020,submesic,3,0.961712055,L,L,L,L,L,L,L,L,M,L
ESSFmww,2020,subxeric,2,0.948784371,L,L,L,L,L,L,L,L,H,L
ESSFmww,2020,xeric,1,0.928353941,L,L,L,M,L,L,L,L,H,L
ESSFmww,2050,mesic,4,0.949492676,L,L,L,L,L,L,L,L,H,L
ESSFmww,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmww,2050,submesic,3,0.914182541,L,L,L,M,L,L,L,L,H,L
ESSFmww,2050,subxeric,2,0.892847375,L,M,L,M,L,L,L,L,VH,L
ESSFmww,2050,xeric,1,0.862823605,L,M,L,H,L,L,L,L,VH,L
ESSFmww,2080,mesic,4,0.914903517,L,L,L,M,L,L,L,L,H,L
ESSFmww,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFmww,2080,submesic,3,0.874944616,L,M,L,H,L,L,L,L,VH,L
ESSFmww,2080,subxeric,2,0.852657575,L,M,L,H,L,L,L,L,VH,L
ESSFmww,2080,xeric,1,0.821060744,L,H,L,VH,M,M,L,L,VH,L
ESSFun,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFun,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFun,1961-1990,submesic,3,0.999529284,L,L,L,L,L,L,L,L,L,L
ESSFun,1961-1990,subxeric,2,0.997836034,L,L,L,L,L,L,L,L,L,L
ESSFun,1961-1990,xeric,1,0.99192541,L,L,L,L,L,L,L,L,L,L
ESSFun,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFun,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFun,1971-2000,submesic,3,0.999359628,L,L,L,L,L,L,L,L,L,L
ESSFun,1971-2000,subxeric,2,0.99735289,L,L,L,L,L,L,L,L,L,L
ESSFun,1971-2000,xeric,1,0.991492914,L,L,L,L,L,L,L,L,L,L
ESSFun,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFun,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFun,1981-2010,submesic,3,0.999474561,L,L,L,L,L,L,L,L,L,L
ESSFun,1981-2010,subxeric,2,0.997822931,L,L,L,L,L,L,L,L,L,L
ESSFun,1981-2010,xeric,1,0.991808308,L,L,L,L,L,L,L,L,L,L
ESSFun,2020,mesic,4,0.994288142,L,L,L,L,L,L,L,L,L,L
ESSFun,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFun,2020,submesic,3,0.980415322,L,L,L,L,L,L,L,L,M,L
ESSFun,2020,subxeric,2,0.967064901,L,L,L,L,L,L,L,L,M,L
ESSFun,2020,xeric,1,0.946648684,L,L,L,L,L,L,L,L,H,L
ESSFun,2050,mesic,4,0.985987962,L,L,L,L,L,L,L,L,M,L
ESSFun,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFun,2050,submesic,3,0.964269412,L,L,L,L,L,L,L,L,M,L
ESSFun,2050,subxeric,2,0.947143255,L,L,L,L,L,L,L,L,H,L
ESSFun,2050,xeric,1,0.916171066,L,L,L,M,L,L,L,L,H,L
ESSFun,2080,mesic,4,0.973528819,L,L,L,L,L,L,L,L,M,L
ESSFun,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFun,2080,submesic,3,0.945481968,L,L,L,L,L,L,L,L,H,L
ESSFun,2080,subxeric,2,0.926707686,L,L,L,M,L,L,L,L,H,L
ESSFun,2080,xeric,1,0.894940694,L,M,L,M,L,L,L,L,VH,L
ESSFunp,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1961-1990,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1961-1990,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1961-1990,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1971-2000,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1971-2000,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1971-2000,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1981-2010,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1981-2010,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,1981-2010,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,2020,mesic,4,0.996946952,L,L,L,L,L,L,L,L,L,L
ESSFunp,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,2020,submesic,3,0.988692525,L,L,L,L,L,L,L,L,M,L
ESSFunp,2020,subxeric,2,0.979441638,L,L,L,L,L,L,L,L,M,L
ESSFunp,2020,xeric,1,0.962901666,L,L,L,L,L,L,L,L,M,L
ESSFunp,2050,mesic,4,0.990129833,L,L,L,L,L,L,L,L,L,L
ESSFunp,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,2050,submesic,3,0.973984889,L,L,L,L,L,L,L,L,M,L
ESSFunp,2050,subxeric,2,0.960090897,L,L,L,L,L,L,L,L,M,L
ESSFunp,2050,xeric,1,0.934793472,L,L,L,L,L,L,L,L,H,L
ESSFunp,2080,mesic,4,0.980906489,L,L,L,L,L,L,L,L,M,L
ESSFunp,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFunp,2080,submesic,3,0.956397111,L,L,L,L,L,L,L,L,M,L
ESSFunp,2080,subxeric,2,0.940050578,L,L,L,L,L,L,L,L,H,L
ESSFunp,2080,xeric,1,0.912615462,L,L,L,M,L,L,L,L,H,L
ESSFvc,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1961-1990,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1961-1990,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1961-1990,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1971-2000,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1971-2000,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1971-2000,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1981-2010,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1981-2010,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,1981-2010,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,2020,mesic,4,0.99702052,L,L,L,L,L,L,L,L,L,L
ESSFvc,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,2020,submesic,3,0.991765484,L,L,L,L,L,L,L,L,L,L
ESSFvc,2020,subxeric,2,0.986607812,L,L,L,L,L,L,L,L,M,L
ESSFvc,2020,xeric,1,0.975654417,L,L,L,L,L,L,L,L,M,L
ESSFvc,2050,mesic,4,0.992356422,L,L,L,L,L,L,L,L,L,L
ESSFvc,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,2050,submesic,3,0.980080502,L,L,L,L,L,L,L,L,M,L
ESSFvc,2050,subxeric,2,0.969751366,L,L,L,L,L,L,L,L,M,L
ESSFvc,2050,xeric,1,0.950595602,L,L,L,L,L,L,L,L,M,L
ESSFvc,2080,mesic,4,0.985088197,L,L,L,L,L,L,L,L,M,L
ESSFvc,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvc,2080,submesic,3,0.965528987,L,L,L,L,L,L,L,L,M,L
ESSFvc,2080,subxeric,2,0.950729745,L,L,L,L,L,L,L,L,M,L
ESSFvc,2080,xeric,1,0.925220929,L,L,L,M,L,L,L,L,H,L
ESSFvcp,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1961-1990,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1961-1990,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1961-1990,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1971-2000,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1971-2000,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1971-2000,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1981-2010,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1981-2010,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,1981-2010,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2020,mesic,4,0.999706357,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2020,submesic,3,0.998474158,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2020,subxeric,2,0.996966083,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2020,xeric,1,0.993992047,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2050,mesic,4,0.998038084,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2050,submesic,3,0.994569504,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2050,subxeric,2,0.991486092,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2050,xeric,1,0.985380234,L,L,L,L,L,L,L,L,M,L
ESSFvcp,2080,mesic,4,0.995664206,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcp,2080,submesic,3,0.98980567,L,L,L,L,L,L,L,L,M,L
ESSFvcp,2080,subxeric,2,0.983731321,L,L,L,L,L,L,L,L,M,L
ESSFvcp,2080,xeric,1,0.972038691,L,L,L,L,L,L,L,L,M,L
ESSFvcw,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1961-1990,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1961-1990,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1961-1990,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1971-2000,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1971-2000,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1971-2000,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1981-2010,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1981-2010,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,1981-2010,xeric,1,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2020,mesic,4,0.999200883,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2020,submesic,3,0.996335074,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2020,subxeric,2,0.992958595,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2020,xeric,1,0.985845692,L,L,L,L,L,L,L,L,M,L
ESSFvcw,2050,mesic,4,0.996067685,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2050,submesic,3,0.987824553,L,L,L,L,L,L,L,L,M,L
ESSFvcw,2050,subxeric,2,0.98016844,L,L,L,L,L,L,L,L,M,L
ESSFvcw,2050,xeric,1,0.965822732,L,L,L,L,L,L,L,L,M,L
ESSFvcw,2080,mesic,4,0.990658297,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFvcw,2080,submesic,3,0.976431468,L,L,L,L,L,L,L,L,M,L
ESSFvcw,2080,subxeric,2,0.963310089,L,L,L,L,L,L,L,L,M,L
ESSFvcw,2080,xeric,1,0.940471708,L,L,L,L,L,L,L,L,H,L
ESSFwc2,1961-1990,mesic,4,0.999790123,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1961-1990,submesic,3,0.998448106,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1961-1990,subxeric,2,0.996278611,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1961-1990,xeric,1,0.991275348,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1971-2000,mesic,4,0.999632551,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1971-2000,submesic,3,0.998129343,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1971-2000,subxeric,2,0.995842004,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1971-2000,xeric,1,0.99085871,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1981-2010,mesic,4,0.99934087,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1981-2010,submesic,3,0.997332143,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1981-2010,subxeric,2,0.99474774,L,L,L,L,L,L,L,L,L,L
ESSFwc2,1981-2010,xeric,1,0.989083923,L,L,L,L,L,L,L,L,M,L
ESSFwc2,2020,mesic,4,0.993308412,L,L,L,L,L,L,L,L,L,L
ESSFwc2,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc2,2020,submesic,3,0.973485033,L,L,L,L,L,L,L,L,M,L
ESSFwc2,2020,subxeric,2,0.957796974,L,L,L,L,L,L,L,L,M,L
ESSFwc2,2020,xeric,1,0.9317855,L,L,L,L,L,L,L,L,H,L
ESSFwc2,2050,mesic,4,0.975161976,L,L,L,L,L,L,L,L,M,L
ESSFwc2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc2,2050,submesic,3,0.944871471,L,L,L,L,L,L,L,L,H,L
ESSFwc2,2050,subxeric,2,0.924473593,L,L,L,M,L,L,L,L,H,L
ESSFwc2,2050,xeric,1,0.892926433,L,M,L,M,L,L,L,L,VH,L
ESSFwc2,2080,mesic,4,0.962095259,L,L,L,L,L,L,L,L,M,L
ESSFwc2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc2,2080,submesic,3,0.926570477,L,L,L,M,L,L,L,L,H,L
ESSFwc2,2080,subxeric,2,0.906120872,L,L,L,M,L,L,L,L,H,L
ESSFwc2,2080,xeric,1,0.869492397,L,M,L,H,L,L,L,L,VH,L
ESSFwc3,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1961-1990,submesic,3,0.999900628,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1961-1990,subxeric,2,0.999677904,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1961-1990,xeric,1,0.998849038,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1971-2000,submesic,3,0.99983911,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1971-2000,subxeric,2,0.999478078,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1971-2000,xeric,1,0.998401874,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1981-2010,submesic,3,0.999768315,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1981-2010,subxeric,2,0.99931418,L,L,L,L,L,L,L,L,L,L
ESSFwc3,1981-2010,xeric,1,0.997899969,L,L,L,L,L,L,L,L,L,L
ESSFwc3,2020,mesic,4,0.997642562,L,L,L,L,L,L,L,L,L,L
ESSFwc3,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,2020,submesic,3,0.973663789,L,L,L,L,L,L,L,L,M,L
ESSFwc3,2020,subxeric,2,0.954638838,L,L,L,L,L,L,L,L,M,L
ESSFwc3,2020,xeric,1,0.920077009,L,L,L,M,L,L,L,L,H,L
ESSFwc3,2050,mesic,4,0.986473996,L,L,L,L,L,L,L,L,M,L
ESSFwc3,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,2050,submesic,3,0.955815828,L,L,L,L,L,L,L,L,M,L
ESSFwc3,2050,subxeric,2,0.933755838,L,L,L,L,L,L,L,L,H,L
ESSFwc3,2050,xeric,1,0.89302744,L,M,L,M,L,L,L,L,VH,L
ESSFwc3,2080,mesic,4,0.976618127,L,L,L,L,L,L,L,L,M,L
ESSFwc3,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc3,2080,submesic,3,0.945578218,L,L,L,L,L,L,L,L,H,L
ESSFwc3,2080,subxeric,2,0.922237209,L,L,L,M,L,L,L,L,H,L
ESSFwc3,2080,xeric,1,0.876837769,L,M,L,H,L,L,L,L,VH,L
ESSFwc4,1961-1990,mesic,4,0.999940676,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1961-1990,submesic,3,0.999592413,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1961-1990,subxeric,2,0.998928956,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1961-1990,xeric,1,0.996840919,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1971-2000,mesic,4,0.999890468,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1971-2000,submesic,3,0.999474507,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1971-2000,subxeric,2,0.998653134,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1971-2000,xeric,1,0.996818117,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1981-2010,mesic,4,0.999885688,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1981-2010,submesic,3,0.999296439,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1981-2010,subxeric,2,0.99799223,L,L,L,L,L,L,L,L,L,L
ESSFwc4,1981-2010,xeric,1,0.995494488,L,L,L,L,L,L,L,L,L,L
ESSFwc4,2020,mesic,4,0.984783122,L,L,L,L,L,L,L,L,M,L
ESSFwc4,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc4,2020,submesic,3,0.967817889,L,L,L,L,L,L,L,L,M,L
ESSFwc4,2020,subxeric,2,0.955682484,L,L,L,L,L,L,L,L,M,L
ESSFwc4,2020,xeric,1,0.933795772,L,L,L,L,L,L,L,L,H,L
ESSFwc4,2050,mesic,4,0.967250512,L,L,L,L,L,L,L,L,M,L
ESSFwc4,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc4,2050,submesic,3,0.939342056,L,L,L,L,L,L,L,L,H,L
ESSFwc4,2050,subxeric,2,0.921743275,L,L,L,M,L,L,L,L,H,L
ESSFwc4,2050,xeric,1,0.894008804,L,M,L,M,L,L,L,L,VH,L
ESSFwc4,2080,mesic,4,0.945087945,L,L,L,L,L,L,L,L,H,L
ESSFwc4,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwc4,2080,submesic,3,0.913849634,L,L,L,M,L,L,L,L,H,L
ESSFwc4,2080,subxeric,2,0.894893279,L,M,L,M,L,L,L,L,VH,L
ESSFwc4,2080,xeric,1,0.862980239,L,M,L,H,L,L,L,L,VH,L
ESSFwcp,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
ESSFwcp,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ESSFwcp,1961-1990,submesic,3,1,L,L,L,L,L,L,L,L,L,L
ESSFwcp,1961-1990,subxeric,2,0.999984405,L,L,L,L,L,L,L,L,L,L
